Unix	jday	Pressure
1111831200	85	100329.622727032
1111834800	85	100371.441445013
1111838400	85	100488.932299615
1111842000	85	100488.656006322
1111845600	85	100479.346433739
1111849200	85	100469.346433739
1111852800	85	100448.656006322
1111856400	85	100439.346433739
1111860000	85	100500.313154448
1111863600	85	100528.575221394
1111867200	85	100587.608500685
1111870800	85	100626.560995048
1111874400	85	100617.251422464
1111878000	85	100587.941849881
1111881600	86	100486.894344244
1111885200	86	100407.58477166
1111888800	86	100326.537266023
1111892400	86	100265.766053679
1111896000	86	100225.766053679
1111899600	86	100194.994841335
1111903200	86	100164.994841335
1111906800	86	100154.994841335
1111910400	86	100145.075626262
1111914000	86	100136.042346972
1111917600	86	100085.961562044
1111921200	86	100035.271134628
1111924800	86	99946.2378553369
1111928400	86	99867.0090676811
1111932000	86	99797.285360974
1111935600	86	99748.2520816833
1111939200	86	99679.2995873204
1111942800	86	99639.3803722482
1111946400	86	99540.1515845923
1111950000	86	99549.4611571759
1111953600	86	99571.1990902293
1111957200	86	99601.1990902294
1111960800	86	99580.2323695201
1111964400	86	99540.9227969364
1111968000	87	99491.6940092806
1111971600	87	99453.431942334
1111975200	87	99434.2839396059
1111978800	87	99436.0218726593
1111982400	87	99465.2506603152
1111986000	87	99504.479447971
1111989600	87	99612.9370232828
1111993200	87	99661.1990902294
1111996800	87	99730.508662813
1112000400	87	99808.7707297596
1112004000	87	99850.508662813
1112007600	87	99900.508662813
1112011200	87	99889.8182353967
1112014800	87	99921.6369533779
1112018400	87	99962.684459015
1112022000	87	100002.765243943
1112025600	87	100063.731964652
1112029200	87	100132.765243943
1112032800	87	100260.751017596
1112036400	87	100311.717738306
1112040000	87	100389.979805252
1112043600	87	100469.979805252
1112047200	87	100519.979805252
1112050800	87	100560.751017596
1112054400	88	100641.798523233
1112058000	88	100681.798523233
1112061600	88	100712.569735578
1112065200	88	100742.569735578
1112068800	88	100762.48895065
1112072400	88	100793.536456287
1112076000	88	100873.536456287
1112079600	88	100953.260162994
1112083200	88	101032.569735578
1112086800	88	101121.603014868
1112090400	88	101143.340947922
1112094000	88	101173.064654629
1112097600	88	101224.802587682
1112101200	88	101244.526294389
1112104800	88	101285.378291661
1112108400	88	101325.378291661
1112112000	88	101325.378291661
1112115600	88	101324.607079317
1112119200	88	101453.064654629
1112122800	88	101450.969643355
1112126400	88	101510.279215938
1112130000	88	101572.017148992
1112133600	88	101592.017148992
1112137200	88	101611.740855699
1112140800	89	101661.050428282
1112144400	89	101651.050428282
1112148000	89	101631.050428282
1112151600	89	101601.050428282
1112155200	89	101600.279215938
1112158800	89	101592.017148992
1112162400	89	101652.017148992
1112166000	89	101642.017148992
1112169600	89	101670.279215938
1112173200	89	101700.279215938
1112176800	89	101691.936364064
1112180400	89	101690.969643355
1112184000	89	101700.19843101
1112187600	89	101690.198431011
1112191200	89	101690.198431011
1112194800	89	101659.427218666
1112198400	89	101619.427218666
1112202000	89	101570.198431011
1112205600	89	101671.855579136
1112209200	89	101650.888858427
1112212800	89	101681.660070771
1112216400	89	101701.660070771
1112220000	89	101681.660070771
1112223600	89	101680.888858427
1112227200	90	101738.103419736
1112230800	90	101677.055914099
1112234400	90	101626.975129171
1112238000	90	101586.975129171
1112241600	90	101548.022634809
1112245200	90	101528.022634809
1112248800	90	101616.203916827
1112252400	90	101626.284701755
1112256000	90	101628.103419736
1112259600	90	101638.103419736
1112263200	90	101618.103419736
1112266800	90	101598.793847153
1112270400	90	101577.055914099
1112274000	90	101558.793847153
1112277600	90	101538.103419736
1112281200	90	101538.022634809
1112284800	90	101508.022634809
1112288400	90	101477.251422464
1112292000	90	101446.203916827
1112295600	90	101434.465983774
1112299200	90	101415.15641119
1112302800	90	101365.15641119
1112306400	90	101294.028120625
1112313600	91	101133.671042405
1112317200	91	101052.128617716
1112320800	91	100951.357405372
1112324400	91	100811.357405372
1112328000	91	100663.095338426
1112331600	91	100553.095338426
1112335200	91	100425.799992188
1112338800	91	100357.123791118
1112342400	91	100327.400084411
1112346000	91	100277.757162632
1112349600	91	100198.033455925
1112353200	91	100138.033455925
1112356800	91	99929.0001766343
1112360400	91	99888.1142408529
1112364000	91	99829.6566655411
1112367600	91	99810.4278778852
1112371200	91	99859.5758806133
1112374800	91	99889.6566655411
1112378400	91	99798.609159904
1112382000	91	99899.1617464899
1112385600	91	99995.6050954553
1112389200	91	99997.0667352158
1112392800	91	99999.2995873204
1112396400	91	100000.842012009
1112400000	92	100051.394598595
1112403600	92	100101.279875157
1112407200	92	100162.62679148
1112410800	92	100240.888858427
1112414400	92	100340.393939376
1112418000	92	100430.393939376
1112421600	92	100531.360660085
1112425200	92	100640.393939376
1112428800	92	100739.427218666
1112432400	92	100829.622727032
1112436000	92	100878.656006322
1112439600	92	100937.884793978
1112443200	92	101066.837288341
1112446800	92	101047.608500685
1112450400	92	101066.641779976
1112454000	92	101106.560995048
1112457600	92	101106.560995048
1112461200	92	101124.742277067
1112464800	92	101154.385198846
1112468400	92	101132.647265793
1112472000	92	101103.613986502
1112475600	92	101053.337693209
1112479200	92	101033.256908281
1112482800	92	100973.095338426
1112486400	93	100843.86655077
1112490000	93	100764.062059135
1112493600	93	100703.290846791
1112497200	93	100634.2575675
1112500800	93	100583.486355156
1112504400	93	100544.453075865
1112508000	93	100495.58136643
1112511600	93	100515.776874795
1112515200	93	100555.086447379
1112518800	93	100535.086447379
1112522400	93	100475.086447379
1112526000	93	100435.005662451
1112529600	93	100305.086447379
1112533200	93	100286.824380432
1112536800	93	100286.824380432
1112540400	93	100277.871886069
1112544000	93	100266.053168088
1112547600	93	100245.281955744
1112551200	93	100195.639033965
1112554800	93	100185.4435256
1112558400	93	100235.4435256
1112562000	93	100263.624807619
1112565600	93	100183.624807619
1112569200	93	100122.577301981
1112572800	94	100081.196447149
1112576400	94	100010.758584
1112580000	94	100008.33022353
1112583600	94	99948.0539302375
1112587200	94	99993.7863774741
1112590800	94	100109.12780798
1112594400	94	100257.012322394
1112598000	94	100672.799182452
1112601600	94	100944.028732257
1112605200	94	101075.571156946
1112608800	94	101207.389874927
1112612400	94	101358.437380564
1112616000	94	101499.899020324
1112619600	94	101597.723224123
1112623200	94	101646.066075997
1112626800	94	101736.837288341
1112630400	94	101817.527715757
1112634000	94	101905.789782704
1112637600	94	101984.823061995
1112641200	94	102034.742277067
1112644800	94	102065.789782704
1112648400	94	102074.742277067
1112652000	94	102033.69477143
1112655600	94	101995.432704483
1112659200	95	102006.203916827
1112662800	95	101995.351919555
1112666400	95	101947.170637537
1112670000	95	101917.366145902
1112673600	95	101877.285360974
1112677200	95	101878.252081683
1112680800	95	101919.104078955
1112684400	95	102030.842012009
1112688000	95	102129.104078955
1112691600	95	102177.366145902
1112695200	95	102177.44693083
1112698800	95	102196.399425193
1112702400	95	102107.941849881
1112706000	95	102127.861064953
1112709600	95	102117.170637537
1112713200	95	102097.170637537
1112716800	95	102056.48021012
1112720400	95	102036.48021012
1112724000	95	102078.298928102
1112727600	95	102068.298928102
1112731200	95	102066.560995048
1112734800	95	102038.218143174
1112738400	95	101986.48021012
1112742000	95	101918.90857059
1112745600	96	101888.022634809
1112749200	96	101818.90857059
1112752800	96	101739.679782934
1112756400	96	101657.941849881
1112760000	96	101588.90857059
1112763600	96	101538.137358246
1112767200	96	101479.184863883
1112770800	96	101469.380372248
1112774400	96	101469.461157176
1112778000	96	101468.689944832
1112781600	96	101447.918732488
1112785200	96	101427.83794756
1112788800	96	101286.180799434
1112792400	96	101227.918732488
1112796000	96	101216.952011778
1112799600	96	101209.380372248
1112803200	96	101230.23236952
1112806800	96	101280.313154448
1112810400	96	101229.541942104
1112814000	96	101288.851514687
1112817600	96	101397.113581634
1112821200	96	101456.261584362
1112824800	96	101454.523651309
1112828400	96	101456.952011778
1112832000	97	101531.003581864
1112835600	97	101582.350498187
1112839200	97	101672.074204894
1112842800	97	101732.431283115
1112846400	97	101810.969643355
1112850000	97	101900.19843101
1112853600	97	102006.998858197
1112857200	97	102106.722564904
1112860800	97	102197.574562176
1112864400	97	102289.312495229
1112868000	97	102329.312495229
1112871600	97	102389.312495229
1112875200	97	102348.541282885
1112878800	97	102339.231710301
1112882400	97	102348.541282885
1112886000	97	102358.541282885
1112889600	97	102387.770070541
1112893200	97	102416.722564904
1112896800	97	102535.95135256
1112900400	97	102574.98463185
1112904000	97	102616.446271611
1112907600	97	102636.446271611
1112911200	97	102656.446271611
1112914800	97	102666.446271611
1112918400	98	102685.675059267
1112922000	98	102654.62755363
1112925600	98	102624.62755363
1112929200	98	102595.398765974
1112932800	98	102595.398765974
1112936400	98	102586.08919339
1112940000	98	102635.398765974
1112943600	98	102626.08919339
1112947200	98	102626.860405734
1112950800	98	102626.860405734
1112954400	98	102606.860405734
1112958000	98	102575.893685025
1112961600	98	102426.860405734
1112965200	98	102356.584112441
1112968800	98	102295.812900097
1112972400	98	102235.812900097
1112976000	98	102166.779620806
1112979600	98	102119.070140446
1112983200	98	102259.427218666
1112986800	98	102309.427218666
1112990400	98	102309.150925373
1112994000	98	102259.922137718
1112997600	98	102220.888858427
1113001200	98	102170.888858427
1113004800	99	102081.936364064
1113008400	99	101993.398003824
1113012000	99	101962.212657357
1113015600	99	101944.91731112
1113019200	99	101953.95059041
1113022800	99	101944.641017827
1113026400	99	101944.641017827
1113030000	99	101984.445509461
1113033600	99	102034.721802754
1113037200	99	102076.897598956
1113040800	99	102125.850093319
1113044400	99	102175.159665903
1113048000	99	102215.355174268
1113051600	99	102223.617241215
1113055200	99	102213.260162994
1113058800	99	102193.179378066
1113062400	99	102202.131872429
1113066000	99	102202.212657357
1113069600	99	102260.313154448
1113073200	99	102269.427218666
1113076800	99	102318.575221394
1113080400	99	102318.298928102
1113084000	99	102297.332207392
1113087600	99	102267.332207392
1113091200	100	102216.698835879
1113094800	100	102165.927623534
1113098400	100	102066.698835879
1113102000	100	102036.618050951
1113105600	100	102004.880117897
1113109200	100	101984.880117897
1113112800	100	101895.766053679
1113116400	100	101915.075626263
1113120000	100	101945.075626262
1113123600	100	101995.075626262
1113127200	100	101985.075626262
1113130800	100	101964.385198846
1113134400	100	101934.304413918
1113138000	100	101894.304413918
1113141600	100	101874.223628991
1113145200	100	101805.271134628
1113148800	100	101723.533201574
1113152400	100	101653.452416646
1113156000	100	101624.914056407
1113159600	100	101614.304413918
1113163200	100	101645.075626262
1113166800	100	101654.994841335
1113170400	100	101614.028120625
1113174000	100	101564.028120625
1113177600	101	101475.489760386
1113181200	101	101434.79933297
1113184800	101	101385.489760386
1113188400	101	101306.456481095
1113192000	101	101255.766053679
1113195600	101	101206.732774388
1113199200	101	101116.318640265
1113202800	101	101146.318640265
1113206400	101	101147.285360974
1113210000	101	101156.51414863
1113213600	101	101136.51414863
1113217200	101	101116.51414863
1113220800	101	100995.547427921
1113224400	101	100956.594933558
1113228000	101	100946.594933558
1113231600	101	100915.547427921
1113235200	101	100847.285360974
1113238800	101	100797.285360974
1113242400	101	100598.332866611
1113246000	101	100589.023294027
1113249600	101	100599.104078955
1113253200	101	100599.104078955
1113256800	101	100588.056573318
1113260400	101	100559.023294027
1113264000	102	100548.056573318
1113267600	102	100468.056573318
1113271200	102	100410.565718716
1113274800	102	100413.155649041
1113278400	102	100454.283939606
1113282000	102	100504.641017827
1113285600	102	100486.655244173
1113289200	102	100585.884031829
1113292800	102	100675.193604413
1113296400	102	100782.408165722
1113300000	102	100822.408165722
1113303600	102	100870.670232669
1113307200	102	100890.751017596
1113310800	102	100932.293442285
1113314400	102	101001.522229941
1113318000	102	101052.408165722
1113321600	102	101101.717738306
1113325200	102	101171.717738306
1113328800	102	101280.256098545
1113332400	102	101328.518165492
1113336000	102	101399.208592908
1113339600	102	101459.289377836
1113343200	102	101501.027310889
1113346800	102	101549.979805252
1113350400	103	101590.751017596
1113354000	103	101601.522229941
1113357600	103	101619.703511959
1113361200	103	101630.474724303
1113364800	103	101680.474724303
1113368400	103	101738.73679125
1113372000	103	101786.918073269
1113375600	103	101857.689285613
1113379200	103	101937.689285613
1113382800	103	102027.689285613
1113386400	103	102038.73679125
1113390000	103	102058.73679125
1113393600	103	102058.656006322
1113397200	103	102066.722564904
1113400800	103	102097.689285613
1113404400	103	102115.95135256
1113408000	103	102086.641779976
1113411600	103	102075.594274339
1113415200	103	102143.856341285
1113418800	103	102173.856341285
1113422400	103	102213.580047992
1113426000	103	102223.222969772
1113429600	103	102183.222969772
1113433200	103	102133.913397188
1113436800	104	102085.375036949
1113440400	104	102022.865891551
1113444000	104	101974.523039677
1113447600	104	101973.83261226
1113451200	104	101943.83261226
1113454800	104	101914.79933297
1113458400	104	101864.79933297
1113462000	104	101885.846838607
1113465600	104	101865.846838607
1113469200	104	101835.846838607
1113472800	104	101786.1231319
1113476400	104	101746.1231319
1113480000	104	101656.203916827
1113483600	104	101616.894344244
1113487200	104	101576.203916827
1113490800	104	101567.170637537
1113494400	104	101538.989355518
1113498000	104	101549.070140446
1113501600	104	101600.808073499
1113505200	104	101659.070140446
1113508800	104	101698.379713029
1113512400	104	101728.379713029
1113516000	104	101720.888858427
1113519600	104	101719.150925373
1113523200	105	101700.612565134
1113526800	105	101668.87463208
1113530400	105	101649.84135279
1113534000	105	101658.103419736
1113537600	105	101679.070140446
1113541200	105	101718.379713029
1113544800	105	101798.575221394
1113548400	105	101838.575221394
1113552000	105	101867.884793978
1113555600	105	101896.837288341
1113559200	105	101896.837288341
1113562800	105	101886.837288341
1113566400	105	101886.837288341
1113570000	105	101857.608500685
1113573600	105	101828.379713029
1113577200	105	101816.560995048
1113580800	105	101786.560995048
1113584400	105	101766.560995048
1113588000	105	101747.251422464
1113591600	105	101737.251422464
1113595200	105	101756.284701755
1113598800	105	101756.203916827
1113602400	105	101715.15641119
1113606000	105	101655.846838607
1113609600	106	101606.618050951
1113613200	106	101534.79933297
1113616800	106	101473.751827332
1113620400	106	101393.751827332
1113624000	106	101332.980614988
1113627600	106	101264.718548042
1113631200	106	101114.994841335
1113634800	106	101085.075626262
1113638400	106	101066.1231319
1113642000	106	101058.137358246
1113645600	106	101056.399425193
1113649200	106	101057.44693083
1113652800	106	101017.527715757
1113656400	106	101008.494436467
1113660000	106	101015.985291069
1113663600	106	101007.723224123
1113667200	106	101007.642439195
1113670800	106	100998.413651539
1113674400	106	101038.77072976
1113678000	106	101100.508662813
1113681600	106	101200.313154448
1113685200	106	101300.393939376
1113688800	106	101361.360660085
1113692400	106	101398.575221394
1113696000	107	101358.851514687
1113699600	107	101347.527715757
1113703200	107	101368.298928102
1113706800	107	101387.527715757
1113710400	107	101436.146860925
1113714000	107	101476.34236929
1113717600	107	101577.389874927
1113721200	107	101646.618662583
1113724800	107	101695.651941873
1113728400	107	101715.651941873
1113732000	107	101756.34236929
1113735600	107	101776.423154218
1113739200	107	101787.389874927
1113742800	107	101789.622727032
1113746400	107	101818.656006322
1113750000	107	101828.656006322
1113753600	107	101836.918073269
1113757200	107	101837.608500685
1113760800	107	101876.837288341
1113764400	107	101916.918073269
1113768000	107	101956.641779976
1113771600	107	101976.641779976
1113775200	107	101977.41299232
1113778800	107	101977.332207392
1113782400	108	101959.150925373
1113786000	108	101937.827126443
1113789600	108	101897.827126443
1113793200	108	101886.008408462
1113796800	108	101905.317981046
1113800400	108	101925.317981046
1113804000	108	101945.237196118
1113807600	108	101984.270475409
1113811200	108	101995.237196118
1113814800	108	101994.189690481
1113818400	108	101965.237196118
1113822000	108	101945.237196118
1113825600	108	101915.15641119
1113829200	108	101904.189690481
1113832800	108	101875.846838607
1113836400	108	101845.15641119
1113840000	108	101794.385198846
1113843600	108	101763.418478137
1113847200	108	101775.15641119
1113850800	108	101793.613986502
1113854400	108	101793.69477143
1113858000	108	101773.337693209
1113861600	108	101683.256908281
1113865200	108	101583.947335698
1113868800	109	101455.489760386
1113872400	109	101334.994841335
1113876000	109	101253.86655077
1113879600	109	101183.86655077
1113883200	109	101133.947335698
1113886800	109	101095.961562044
1113890400	109	101029.794506372
1113894000	109	101048.413651539
1113897600	109	101028.332866611
1113901200	109	101009.380372248
1113904800	109	101010.427877885
1113908400	109	100996.871226851
1113912000	109	100774.281296525
1113915600	109	100686.100014506
1113919200	109	100636.100014506
1113922800	109	100607.83794756
1113926400	109	100576.790441923
1113930000	109	100555.052508869
1113933600	109	100476.019229579
1113937200	109	100474.200511597
1113940800	109	100483.233790888
1113944400	109	100474.005003232
1113948000	109	100423.314575816
1113951600	109	100344.281296525
1113955200	110	100123.705592546
1113958800	110	99996.1339530161
1113962400	110	99917.1814586532
1113966000	110	99887.5385368739
1113969600	110	99928.586042511
1113973200	110	99978.6668274387
1113976800	110	99926.9288943853
1113980400	110	99947.8956150946
1113984000	110	100007.700106729
1113987600	110	100051.475383522
1113991200	110	100111.279875157
1113994800	110	100181.279875157
1113998400	110	100191.55616845
1114002000	110	100281.994031599
1114005600	110	100400.589447741
1114009200	110	100457.032796706
1114012800	110	100516.261584362
1114016400	110	100565.847450239
1114020000	110	100694.719159674
1114023600	110	100776.699447511
1114027200	110	100918.437380564
1114030800	110	100958.275810708
1114034400	110	100989.12780798
1114038000	110	101028.356595636
1114041600	111	101029.818235397
1114045200	111	101069.622727032
1114048800	111	101079.622727032
1114052400	111	101060.313154448
1114056000	111	101079.265648811
1114059600	111	101118.218143174
1114063200	111	101307.366145902
1114066800	111	101369.265648811
1114070400	111	101427.527715757
1114074000	111	101457.527715757
1114077600	111	101468.575221394
1114081200	111	101496.756503413
1114084800	111	101535.294863653
1114088400	111	101515.214078725
1114092000	111	101484.442866381
1114095600	111	101435.133293797
1114099200	111	101415.904506141
1114102800	111	101416.675718485
1114106400	111	101496.399425193
1114110000	111	101515.708997776
1114113600	111	101537.366145902
1114117200	111	101565.628212848
1114120800	111	101516.399425193
1114124400	111	101465.432704483
1114128000	112	101527.665556588
1114131600	112	101507.665556588
1114135200	112	101455.846838607
1114138800	112	101384.994841335
1114142400	112	101314.223628991
1114146000	112	101255.1903497
1114149600	112	101267.366145902
1114153200	112	101277.285360974
1114156800	112	101275.628212848
1114160400	112	101276.756503413
1114164000	112	101267.723224123
1114167600	112	101256.871226851
1114171200	112	101188.689944832
1114174800	112	101216.952011778
1114178400	112	101206.871226851
1114182000	112	101144.362081453
1114185600	112	101046.100014506
1114189200	112	100964.362081453
1114192800	112	100765.133293797
1114196400	112	100726.952011778
1114200000	112	100729.737450469
1114203600	112	100741.475383522
1114207200	112	100699.737450469
1114210800	112	100630.427877885
1114214400	113	100551.970302573
1114218000	113	100492.051087501
1114221600	113	100442.546006552
1114225200	113	100391.498500915
1114228800	113	100321.498500915
1114232400	113	100280.727288571
1114236000	113	100199.541942104
1114239600	113	100208.851514687
1114243200	113	100201.360660085
1114246800	113	100230.589447741
1114250400	113	100242.408165722
1114254000	113	100243.260162994
1114257600	113	100223.698026142
1114261200	113	100271.38438911
1114264800	113	100360.037472787
1114268400	113	100357.447542462
1114272000	113	100368.218754806
1114275600	113	100380.037472787
1114279200	113	100460.889470059
1114282800	113	100573.179989698
1114286400	113	100653.375498063
1114290000	113	100692.408777354
1114293600	113	100744.146710407
1114297200	113	100794.998707679
1114300800	114	100965.769920024
1114304400	114	101027.231559784
1114308000	114	101107.312344712
1114311600	114	101188.002772128
1114315200	114	101257.036051419
1114318800	114	101336.955266491
1114322400	114	101485.907760854
1114326000	114	101562.351109819
1114329600	114	101611.38438911
1114333200	114	101663.041537236
1114336800	114	101663.041537236
1114340400	114	101672.074816526
1114344000	114	101633.731964652
1114347600	114	101633.122322163
1114351200	114	101623.122322163
1114354800	114	101602.074816526
1114358400	114	101612.074816526
1114362000	114	101632.074816526
1114365600	114	101731.027310889
1114369200	114	101760.336883473
1114372800	114	101801.38438911
1114376400	114	101831.38438911
1114380000	114	101832.155601454
1114383600	114	101812.846028871
1114387200	115	101752.155601454
1114390800	115	101711.798523233
1114394400	115	101701.798523233
1114398000	115	101689.784296887
1114401600	115	101659.703511959
1114405200	115	101629.703511959
1114408800	115	101667.884793978
1114412400	115	101677.965578906
1114416000	115	101677.965578906
1114419600	115	101646.837288341
1114423200	115	101566.837288341
1114426800	115	101505.789782704
1114430400	115	101424.742277067
1114434000	115	101334.742277067
1114437600	115	101274.742277067
1114441200	115	101224.661492139
1114444800	115	101143.971064723
1114448400	115	101074.661492139
1114452000	115	100924.661492139
1114455600	115	100916.48021012
1114459200	115	100926.399425193
1114462800	115	100936.756503413
1114466400	115	100956.756503413
1114470000	115	100905.628212848
1114473600	116	100834.937785432
1114477200	116	100778.218143174
1114480800	116	100739.760567862
1114484400	116	100739.760567862
1114488000	116	100790.808073499
1114491600	116	100839.346433739
1114495200	116	100881.360660085
1114498800	116	100929.622727032
1114502400	116	100977.884793978
1114506000	116	101028.851514687
1114509600	116	101059.12780798
1114513200	116	101089.12780798
1114516800	116	101039.12780798
1114520400	116	101070.865741034
1114524000	116	101100.946525962
1114527600	116	101110.865741034
1114531200	116	101139.12780798
1114534800	116	101169.12780798
1114538400	116	101198.080302343
1114542000	116	101238.161087271
1114545600	116	101309.899020324
1114549200	116	101357.113581634
1114552800	116	101318.080302343
1114556400	116	101277.80400905
1114560000	117	101235.708997776
1114563600	117	101136.399425193
1114567200	117	101066.399425193
1114570800	117	101016.399425193
1114574400	117	100997.44693083
1114578000	117	100987.723224123
1114581600	117	100976.180799434
1114585200	117	100987.147520144
1114588800	117	100986.457092727
1114592400	117	100967.423813436
1114596000	117	100948.966238125
1114599600	117	100962.131872429
1114603200	117	100975.297506733
1114606800	117	101123.260162994
1114610400	117	101199.979805252
1114614000	117	101230.256098545
1114617600	117	101260.175313617
1114621200	117	101289.208592908
1114624800	117	101318.437380564
1114628400	117	101349.208592908
1114632000	117	101428.241872199
1114635600	117	101488.518165492
1114639200	117	101489.208592908
1114642800	117	101487.551444782
1114646400	118	101518.241872199
1114650000	118	101468.932299615
1114653600	118	101427.884793978
1114657200	118	101377.884793978
1114660800	118	101367.884793978
1114664400	118	101366.146860925
1114668000	118	101416.066075997
1114671600	118	101395.789782704
1114675200	118	101395.870567632
1114678800	118	101405.870567632
1114682400	118	101365.789782704
1114686000	118	101324.742277067
1114689600	118	101154.661492139
1114693200	118	101095.432704483
1114696800	118	101026.203916827
1114700400	118	100977.170637537
1114704000	118	100905.432704483
1114707600	118	100844.661492139
1114711200	118	100775.432704483
1114714800	118	100746.594933558
1114718400	118	100724.857000504
1114722000	118	100694.857000504
1114725600	118	100604.776215576
1114729200	118	100515.742936286
1114732800	119	100327.97578839
1114736400	119	100248.252081683
1114740000	119	100207.757162632
1114743600	119	100157.676377704
1114747200	119	100106.90516536
1114750800	119	100086.214737944
1114754400	119	99965.4435255997
1114758000	119	99956.2147379439
1114761600	119	99975.2480172346
1114765200	119	99975.7429362858
1114768800	119	99924.6954306487
1114772400	119	99864.6146457209
1114776000	119	99701.3342879792
1114779600	119	99630.3675672699
1114783200	119	99579.6771398536
1114786800	119	99510.091273977
1114790400	119	99508.4341258513
1114794000	119	99499.4008465606
1114797600	119	99370.6438605629
1114801200	119	99355.1332937972
1114804800	119	99508.3565956362
1114808400	119	99733.3178305286
1114812000	119	99954.4223920684
1114815600	119	100132.327380794
1114819200	120	100139.047023053
1114822800	120	100225.40958709
1114826400	120	100335.214078725
1114830000	120	100432.347855107
1114833600	120	100492.428640034
1114837200	120	100563.809494867
1114840800	120	100731.876053449
1114844400	120	100774.661492139
1114848000	120	100842.923559086
1114851600	120	100903.890279795
1114855200	120	100922.842774158
1114858800	120	100932.842774158
1114862400	120	100803.69477143
1114866000	120	100746.318640265
1114869600	120	100735.628212848
1114873200	120	100716.756503413
1114876800	120	100726.756503413
1114880400	120	100736.066075997
1114884000	120	100657.527715757
1114887600	120	100657.642439195
1114891200	120	100645.985291069
1114894800	120	100646.675718485
1114898400	120	100606.675718485
1114905600	121	100376.318640265
1114909200	121	100266.928282753
1114912800	121	100216.51414863
1114916400	121	100207.480869339
1114920000	121	100216.790441923
1114923600	121	100236.100014506
1114927200	121	100045.605095455
1114930800	121	100115.605095455
1114934400	121	100207.423813437
1114938000	121	100297.147520144
1114941600	121	100326.180799434
1114945200	121	100346.100014506
1114948800	121	100233.590869109
1114952400	121	100208.114240853
1114956000	121	100276.376307799
1114959600	121	100295.328802162
1114963200	121	100295.328802162
1114966800	121	100314.08578816
1114970400	121	100305.133293797
1114974000	121	100374.281296525
1114977600	121	100422.543363472
1114981200	121	100475.985291069
1114984800	121	100570.393939376
1114988400	121	100654.031375338
1114992000	122	100775.159665903
1114995600	122	100864.388453559
1114999200	122	100904.307668631
1115002800	122	100963.536456287
1115006400	122	101031.798523233
1115010000	122	101092.569735578
1115013600	122	101213.340947922
1115017200	122	101282.765243943
1115020800	122	101322.48895065
1115024400	122	101393.340947922
1115028000	122	101482.374227212
1115031600	122	101544.88337261
1115035200	122	101613.698026142
1115038800	122	101604.388453559
1115042400	122	101604.388453559
1115046000	122	101621.798523233
1115049600	122	101652.569735578
1115053200	122	101701.798523233
1115056800	122	101862.48895065
1115060400	122	101932.650520505
1115064000	122	101993.421732849
1115067600	122	102062.374227212
1115071200	122	102084.112160266
1115074800	122	102103.340947922
1115078400	123	102172.569735578
1115082000	123	102152.293442285
1115085600	123	102111.326721575
1115089200	123	102090.555509231
1115092800	123	102101.245936648
1115096400	123	102141.16515172
1115100000	123	102150.19843101
1115103600	123	102180.198431011
1115107200	123	102209.231710301
1115110800	123	102250.969643355
1115114400	123	102269.231710301
1115118000	123	102277.41299232
1115121600	123	102275.675059267
1115125200	123	102236.365486683
1115128800	123	102206.365486683
1115132400	123	102147.136699027
1115136000	123	102117.136699027
1115139600	123	102107.055914099
1115143200	123	102136.08919339
1115146800	123	102176.08919339
1115150400	123	102244.351260337
1115154000	123	102286.008408462
1115157600	123	102286.008408462
1115161200	123	102266.008408462
1115164800	124	102236.779620806
1115168400	124	102196.779620806
1115172000	124	102176.698835879
1115175600	124	102186.698835879
1115179200	124	102197.746341516
1115182800	124	102227.746341516
1115186400	124	102258.713062225
1115190000	124	102318.793847153
1115193600	124	102367.136699027
1115197200	124	102397.136699027
1115200800	124	102397.055914099
1115204400	124	102407.055914099
1115208000	124	102386.008408462
1115211600	124	102375.927623534
1115215200	124	102364.189690481
1115218800	124	102344.189690481
1115222400	124	102296.008408462
1115226000	124	102265.927623534
1115229600	124	102285.927623534
1115233200	124	102295.15641119
1115236800	124	102315.15641119
1115240400	124	102343.418478137
1115244000	124	102315.075626262
1115247600	124	102273.337693209
1115251200	125	102174.79933297
1115254800	125	102094.79933297
1115258400	125	102024.79933297
1115262000	125	101994.79933297
1115265600	125	101975.766053679
1115269200	125	101955.075626262
1115272800	125	101936.813559316
1115276400	125	101936.1231319
1115280000	125	101926.813559316
1115283600	125	101945.075626262
1115287200	125	101907.089852609
1115290800	125	101885.351919555
1115294400	125	101747.089852609
1115298000	125	101707.366145902
1115301600	125	101677.366145902
1115305200	125	101657.366145902
1115308800	125	101655.628212848
1115312400	125	101646.675718485
1115316000	125	101588.90857059
1115319600	125	101598.413651539
1115323200	125	101607.44693083
1115326800	125	101627.44693083
1115330400	125	101597.44693083
1115334000	125	101568.218143174
1115337600	126	101448.90857059
1115341200	126	101398.137358246
1115344800	126	101348.137358246
1115348400	126	101318.137358246
1115352000	126	101309.104078955
1115355600	126	101308.332866611
1115359200	126	101169.104078955
1115362800	126	101189.380372248
1115366400	126	101229.380372248
1115370000	126	101268.689944832
1115373600	126	101267.723224123
1115377200	126	101258.494436467
1115380800	126	101119.541942104
1115384400	126	101148.77072976
1115388000	126	101148.77072976
1115391600	126	101138.77072976
1115395200	126	101098.77072976
1115398800	126	101077.032796706
1115402400	126	100977.723224123
1115406000	126	100986.952011778
1115409600	126	100986.952011778
1115413200	126	100976.871226851
1115416800	126	100896.871226851
