Unix	jday	Temperature
1136073600	1	291.863537672002
1136077200	1	291.904572964106
1136080800	1	292.268008902083
1136084400	1	291.408569722528
1136088000	1	290.066110208581
1136091600	1	288.997082278896
1136095200	1	287.867096239601
1136098800	1	287.197104490008
1136102400	1	286.100213532987
1136106000	1	285.284461467674
1136109600	1	284.668510137884
1136113200	1	284.220481679559
1136116800	1	285.008599438373
1136120400	1	285.027861108126
1136124000	1	284.856306567928
1136127600	1	284.886514428691
1136131200	1	285.505150079592
1136134800	1	286.303258850643
1136138400	1	289.085496039709
1136142000	1	291.01693521063
1136145600	1	293.051993122488
1136149200	1	295.216740916141
1136152800	1	296.197904686934
1136156400	1	296.541733503268
1136160000	2	298.240503291144
1136163600	2	298.297891300802
1136167200	2	296.961994286981
1136170800	2	295.506840976056
1136174400	2	293.96781294557
1136178000	2	292.288961082561
1136181600	2	291.69809738381
1136185200	2	290.347983316189
1136188800	2	288.057161388843
1136192400	2	286.155988273058
1136196000	2	285.293304787032
1136199600	2	284.676127190026
1136203200	2	286.106954046369
1136206800	2	285.871468883743
1136210400	2	285.156330018975
1136214000	2	284.726423938426
1136217600	2	284.348299693405
1136221200	2	284.042721573551
1136224800	2	287.004850510688
1136228400	2	288.439543750103
1136232000	2	289.040273266773
1136235600	2	290.025772697635
1136239200	2	291.028187762251
1136242800	2	291.925731644818
1136246400	3	293.63697436006
1136250000	3	294.182796999832
1136253600	3	293.767250964771
1136257200	3	293.812290388372
1136260800	3	293.939027658081
1136264400	3	293.720219455201
1136268000	3	292.419392654443
1136271600	3	291.696800115819
1136275200	3	290.307265306624
1136278800	3	289.6355535177
1136282400	3	289.199709459373
1136286000	3	288.621493468481
1136289600	3	288.030490969829
1136293200	3	287.414936661344
1136296800	3	286.659256349597
1136300400	3	286.214427774634
1136304000	3	285.835635836934
1136307600	3	285.577645212987
1136311200	3	287.381531284529
1136314800	3	288.821990508393
1136318400	3	289.430976149586
1136322000	3	289.555890507256
1136325600	3	288.577359144509
1136329200	3	288.349345452892
1136332800	4	286.360524667526
1136336400	4	287.381802202797
1136340000	4	288.078158493449
1136343600	4	288.513667644768
1136347200	4	288.331401979221
1136350800	4	287.88196472303
1136354400	4	286.395015083368
1136358000	4	285.92322572751
1136361600	4	285.000215331635
1136365200	4	284.136141359342
1136368800	4	283.497942322482
1136372400	4	282.995397421256
1136376000	4	283.213911122043
1136379600	4	283.05818882179
1136383200	4	282.970911112412
1136386800	4	282.960980485119
1136390400	4	282.790981354754
1136394000	4	282.629689583321
1136397600	4	284.231838972583
1136401200	4	285.776867382346
1136404800	4	286.908057689965
1136408400	4	288.381790834765
1136412000	4	290.124728493599
1136415600	4	291.128370155708
1136419200	5	292.424462417537
1136422800	5	292.960287047027
1136426400	5	292.914091077735
1136430000	5	292.816027559134
1136433600	5	292.285545801958
1136437200	5	291.305311220879
1136440800	5	290.907068381426
1136444400	5	290.12541421602
1136448000	5	287.948053900178
1136451600	5	285.167058126997
1136455200	5	284.477355546069
1136458800	5	284.19053687642
1136462400	5	284.747226904219
1136466000	5	284.705859161496
1136469600	5	284.141743161155
1136473200	5	283.563826446499
1136476800	5	283.073448088133
1136480400	5	282.636986354495
1136484000	5	283.68094477645
1136487600	5	284.680859259948
1136491200	5	286.138312598068
1136494800	5	287.604926984783
1136498400	5	289.140968238503
1136502000	5	290.303161275749
1136505600	6	290.619993424689
1136509200	6	290.913924433775
1136512800	6	291.198392475904
1136516400	6	291.489611738001
1136520000	6	291.516323790289
1136523600	6	291.264711884223
1136527200	6	289.699631557383
1136530800	6	288.865173334237
1136534400	6	287.619937917501
1136538000	6	286.122337765961
1136541600	6	284.731777495436
1136545200	6	283.829224131863
1136548800	6	284.127780073338
1136552400	6	283.895136137506
1136556000	6	283.405565724666
1136559600	6	283.016593213311
1136563200	6	282.87057519989
1136566800	6	282.6837436782
1136570400	6	285.367643927871
1136574000	6	287.264414998573
1136577600	6	288.507759623786
1136581200	6	290.114386797538
1136584800	6	291.854919243331
1136588400	6	293.236292703642
1136592000	7	296.072979196277
1136595600	7	296.707262226006
1136599200	7	296.695123891575
1136602800	7	295.664685747878
1136606400	7	294.269168959802
1136610000	7	292.606869969636
1136613600	7	292.93993899851
1136617200	7	292.400299303609
1136620800	7	290.591992331731
1136624400	7	289.124470142015
1136628000	7	288.35950626201
1136631600	7	287.71591022201
1136635200	7	287.539108041507
1136638800	7	287.174213445213
1136642400	7	286.595566939246
1136646000	7	286.082198217696
1136649600	7	285.995950012437
1136653200	7	285.974280792815
1136656800	7	288.120318187082
1136660400	7	290.239271026526
1136664000	7	291.617688631613
1136667600	7	293.073386627026
1136671200	7	294.397600987993
1136674800	7	295.385184839121
1136678400	8	297.059932016319
1136682000	8	297.957042709206
1136685600	8	297.244843068985
1136689200	8	296.306182619695
1136692800	8	295.454761535771
1136696400	8	294.440537365977
1136700000	8	293.924688500849
1136703600	8	293.150911806936
1136707200	8	291.054292292882
1136710800	8	289.483593262521
1136714400	8	288.88264838004
1136718000	8	288.555783085994
1136721600	8	290.737136164706
1136725200	8	291.218131579331
1136728800	8	290.468100852403
1136732400	8	288.867674510062
1136736000	8	288.241907306267
1136739600	8	287.834914157882
1136743200	8	287.023174346428
1136746800	8	287.121766908251
1136750400	8	287.055049058319
1136754000	8	287.385060615194
1136757600	8	287.254037410285
1136761200	8	287.055681785357
1136764800	9	286.002736374948
1136768400	9	286.104227948296
1136772000	9	287.241584699977
1136775600	9	288.235228042733
1136779200	9	287.226669724451
1136782800	9	286.662325218709
1136786400	9	286.374528261029
1136790000	9	286.336584831076
1136793600	9	286.017698098467
1136797200	9	285.891016724851
1136800800	9	285.979226761514
1136804400	9	285.906338229721
1136808000	9	286.27296229092
1136811600	9	286.072790568783
1136815200	9	285.85927998866
1136818800	9	285.72928374724
1136822400	9	285.713608395982
1136826000	9	285.686328360351
1136829600	9	285.867007613501
1136833200	9	286.392458955287
1136836800	9	287.264816094292
1136840400	9	288.672271984378
1136844000	9	290.589889207978
1136847600	9	291.922556005181
1136851200	10	291.78372277945
1136854800	10	292.142071199252
1136858400	10	292.632660251799
1136862000	10	293.036554672769
1136865600	10	293.358441059465
1136869200	10	293.415619615504
1136872800	10	292.103977162676
1136876400	10	291.865627889544
1136880000	10	290.449331214005
1136883600	10	288.969422335562
1136887200	10	288.04240758459
1136890800	10	287.322840324019
1136894400	10	287.344596553761
1136898000	10	287.260672056561
1136901600	10	286.752978217395
1136905200	10	286.161235715066
1136908800	10	285.978690677814
1136912400	10	285.7571958712
1136916000	10	288.023167980951
1136919600	10	289.349084113918
1136923200	10	290.587960222703
1136926800	10	292.555183880852
1136930400	10	294.750979081332
1136934000	10	296.389733188499
1136937600	11	298.485685726803
1136941200	11	299.615620357907
1136944800	11	299.65955614454
1136948400	11	298.765514909669
1136952000	11	296.50043023587
1136955600	11	294.880364069442
1136959200	11	292.86238839521
1136962800	11	291.321845893173
1136966400	11	290.111775798725
1136970000	11	289.771307289588
1136973600	11	290.051239759963
1136977200	11	290.304760663399
1136980800	11	292.131441300688
1136984400	11	292.832206907509
1136988000	11	292.688299640154
1136991600	11	291.438088841019
1136995200	11	289.601418867614
1136998800	11	287.418650017121
1137002400	11	284.807074475598
1137006000	11	283.911914034461
1137009600	11	283.424845511619
1137013200	11	283.336825161133
1137016800	11	284.301417894254
1137020400	11	285.21633927643
1137024000	12	286.410768807276
1137027600	12	287.076683438512
1137031200	12	288.372003951864
1137034800	12	288.97398011114
1137038400	12	288.45415234884
1137042000	12	288.021704869169
1137045600	12	287.946485636915
1137049200	12	287.589683940301
1137052800	12	286.859155220814
1137056400	12	286.299966744813
1137060000	12	286.292547781939
1137063600	12	286.241455113739
1137067200	12	286.058067921706
1137070800	12	286.147527647414
1137074400	12	285.672009527124
1137078000	12	285.496537884269
1137081600	12	285.420159818208
1137085200	12	285.498900347623
1137088800	12	287.262315867578
1137092400	12	288.881074382028
1137096000	12	290.362683731517
1137099600	12	292.027119924298
1137103200	12	294.047304719635
1137106800	12	295.795978332557
1137110400	13	296.997050708801
1137114000	13	297.20718438734
1137117600	13	296.900883033408
1137121200	13	298.369762576532
1137124800	13	297.570576018282
1137128400	13	297.243934763698
1137132000	13	297.361639124574
1137135600	13	296.411508248756
1137139200	13	294.094634075036
1137142800	13	292.727763318358
1137146400	13	291.619164752808
1137150000	13	290.550605200877
1137153600	13	289.643920672146
1137157200	13	288.506850985238
1137160800	13	287.905082686658
1137164400	13	287.704968014274
1137168000	13	287.428882756479
1137171600	13	287.101390988959
1137175200	13	286.445517643466
1137178800	13	286.488220705882
1137182400	13	286.483609940747
1137186000	13	286.600784222089
1137189600	13	286.909786843717
1137193200	13	287.29930372338
1137196800	14	288.002594617496
1137200400	14	289.136823653444
1137204000	14	290.725249641369
1137207600	14	291.441750980192
1137211200	14	291.875892886852
1137214800	14	292.174822651637
1137218400	14	291.684524057274
1137222000	14	291.453956508458
1137225600	14	289.127784977941
1137229200	14	287.758189127413
1137232800	14	286.919925704649
1137236400	14	286.114441444804
1137240000	14	287.904967814129
1137243600	14	287.827388862652
1137247200	14	286.824917736142
1137250800	14	286.0918500336
1137254400	14	285.934650373696
1137258000	14	285.945176460599
1137261600	14	288.778881663308
1137265200	14	290.796536040214
1137268800	14	292.061237869406
1137272400	14	292.782840558094
1137276000	14	293.656023082367
1137279600	14	293.381312320639
1137283200	15	292.481748717029
1137286800	15	291.929143341106
1137290400	15	290.708273916902
1137294000	15	290.056170495606
1137297600	15	290.203742911733
1137301200	15	290.035033725555
1137304800	15	288.717654865136
1137308400	15	287.51133700382
1137312000	15	284.366876578329
1137315600	15	283.806602317011
1137319200	15	283.954694930344
1137322800	15	283.794710676412
1137326400	15	282.571194524439
1137330000	15	283.161841173233
1137333600	15	283.420459136646
1137337200	15	283.144067071282
1137340800	15	282.679288342699
1137344400	15	282.177006792774
1137348000	15	283.43176525777
1137351600	15	284.982427001381
1137355200	15	287.130016399253
1137358800	15	289.086888762788
1137362400	15	290.346178767974
1137366000	15	291.158051792912
1137369600	16	291.557701325044
1137373200	16	292.332871450174
1137376800	16	292.755536544915
1137380400	16	292.777959574302
1137384000	16	292.718388831755
1137387600	16	292.260060370931
1137391200	16	291.255487003419
1137394800	16	290.633802553053
1137398400	16	286.617834747377
1137402000	16	285.932325111169
1137405600	16	285.720026949784
1137409200	16	285.000867946766
1137412800	16	284.987223352518
1137416400	16	284.333841632513
1137420000	16	283.544484684415
1137423600	16	282.742499344008
1137427200	16	282.002897176699
1137430800	16	281.378296607404
1137434400	16	283.731665610061
1137438000	16	285.220021345431
1137441600	16	287.123832509367
1137445200	16	289.78602088241
1137448800	16	292.178362529088
1137452400	16	293.832990216954
1137456000	17	295.490485254263
1137459600	17	296.227873865548
1137463200	17	296.736282325326
1137466800	17	297.080757786909
1137470400	17	296.916795343335
1137474000	17	296.178023833341
1137477600	17	294.928486437017
1137481200	17	292.776425228517
1137484800	17	290.532520411684
1137488400	17	289.337197152187
1137492000	17	288.998535835621
1137495600	17	288.732246054708
1137499200	17	289.513945563224
1137502800	17	289.878377795579
1137506400	17	288.755725859126
1137510000	17	288.426215396894
1137513600	17	288.237983935097
1137517200	17	288.130868736624
1137520800	17	289.874104812046
1137524400	17	291.022825812609
1137528000	17	292.344487152193
1137531600	17	294.456268488281
1137535200	17	296.36114404528
1137538800	17	296.747556169782
1137542400	18	293.709748000574
1137546000	18	291.387993609759
1137549600	18	289.75544631019
1137553200	18	287.3948135767
1137556800	18	286.148508495749
1137560400	18	285.268374862202
1137564000	18	284.289678955892
1137567600	18	284.398843883183
1137571200	18	284.314792845256
1137574800	18	284.35931894244
1137578400	18	284.463193540565
1137582000	18	284.553839368946
1137585600	18	284.122375591359
1137589200	18	283.939972042319
1137592800	18	283.803368796882
1137596400	18	283.289404504008
1137600000	18	283.193873996068
1137603600	18	282.798876073825
1137607200	18	283.542998588092
1137610800	18	284.344131468056
1137614400	18	285.357473196548
1137618000	18	286.433218595334
1137621600	18	287.935730600426
1137625200	18	289.072550171405
1137628800	19	289.866571665698
1137632400	19	290.37139811166
1137636000	19	290.428927961908
1137639600	19	289.709701266485
1137643200	19	289.18349820496
1137646800	19	288.793109450777
1137650400	19	287.85790901094
1137654000	19	287.481188860085
1137657600	19	286.004994017841
1137661200	19	285.862684451558
1137664800	19	285.632809966636
1137668400	19	285.405157848046
1137672000	19	284.55350571847
1137675600	19	283.080474014881
1137679200	19	283.000664623524
1137682800	19	282.975381350214
1137686400	19	282.695385237733
1137690000	19	282.422393339939
1137693600	19	283.643099290113
1137697200	19	284.893461701618
1137700800	19	286.261981896051
1137704400	19	287.524727710581
1137708000	19	288.417074491789
1137711600	19	289.325052274165
1137715200	20	289.80349297331
1137718800	20	289.941447471438
1137722400	20	290.449518865743
1137726000	20	290.804011073285
1137729600	20	291.012997070628
1137733200	20	290.754498397202
1137736800	20	289.004835496546
1137740400	20	288.239699946302
1137744000	20	287.168942638938
1137747600	20	286.48805915382
1137751200	20	286.051999124538
1137754800	20	285.676772190033
1137758400	20	285.180656481467
1137762000	20	284.916972092974
1137765600	20	284.324958617512
1137769200	20	283.71478347475
1137772800	20	283.084410351553
1137776400	20	282.596548298664
1137780000	20	283.463866584173
1137783600	20	284.705911485764
1137787200	20	286.637030249611
1137790800	20	289.101912369907
1137794400	20	291.372863792312
1137798000	20	292.996599602283
1137801600	21	294.272522649163
1137805200	21	294.974011400206
1137808800	21	295.260129406223
1137812400	21	295.420142336317
1137816000	21	295.48796795365
1137819600	21	295.321641941882
1137823200	21	293.650362966803
1137826800	21	292.84694355703
1137830400	21	289.961152501261
1137834000	21	289.041995563592
1137837600	21	288.004988689812
1137841200	21	286.788063465943
1137844800	21	286.782971205999
1137848400	21	286.272819712987
1137852000	21	286.077652612635
1137855600	21	285.745961764703
