Unix	jday	Specific_humidity
694224000	1	0.00681404182533647
694227600	1	0.00652471881752159
694231200	1	0.00636595391847138
694234800	1	0.0061439001877468
694238400	1	0.00599318878691434
694242000	1	0.00587216613922132
694245600	1	0.00562589648462839
694249200	1	0.0055613388257857
694252800	1	0.00558457679405789
694256400	1	0.00561813678949531
694260000	1	0.00565606743448522
694263600	1	0.00568474420473093
694267200	1	0.00592099797114583
694270800	1	0.00577432947762756
694274400	1	0.00564718768507212
694278000	1	0.00551930929510693
694281600	1	0.00544751534438686
694285200	1	0.0053764711267568
694288800	1	0.00537979726111937
694292400	1	0.00523945348244747
694296000	1	0.00516622218340825
694299600	1	0.00512118549678338
694303200	1	0.0050472739382117
694306800	1	0.00497566045375603
694310400	2	0.00528877843819547
694314000	2	0.00540306720502306
694317600	2	0.005381359358628
694321200	2	0.00541548462941508
694324800	2	0.00540178348716745
694328400	2	0.00538091888120416
694332000	2	0.00524006957972339
694335600	2	0.00524324445366763
694339200	2	0.005244418775466
694342800	2	0.00483679483140379
694346400	2	0.00479928199350277
694350000	2	0.00477969593729314
694353600	2	0.00457770901467266
694357200	2	0.00448887461826772
694360800	2	0.00445769545658801
694364400	2	0.00447078211780641
694368000	2	0.00446161995619942
694371600	2	0.00445821374708905
694375200	2	0.00588260838278462
694378800	2	0.00542609733932781
694382400	2	0.00543901811319729
694386000	2	0.00547291264247308
694389600	2	0.00558521596078722
694393200	2	0.00576160791460259
694396800	3	0.00640269335126376
694400400	3	0.00640135843400425
694404000	3	0.00641350924830589
694407600	3	0.00649682609775783
694411200	3	0.00651860584571531
694414800	3	0.00648949009108491
694418400	3	0.00632066343321303
694422000	3	0.00624527017485507
694425600	3	0.00615030693943558
694429200	3	0.00617684858706024
694432800	3	0.00634944918448459
694436400	3	0.00661377560863402
694440000	3	0.00691281747310518
694443600	3	0.00701471069784082
694447200	3	0.00680328080405282
694450800	3	0.00671980885627876
694454400	3	0.0067893389231621
694458000	3	0.0068558543916201
694461600	3	0.00780177858205921
694465200	3	0.00805350306253863
694468800	3	0.00816977419132756
694472400	3	0.00824455507676419
694476000	3	0.00838286149822169
694479600	3	0.00833021255975078
694483200	4	0.00820451550563946
694486800	4	0.00849062162728451
694490400	4	0.00867291873560827
694494000	4	0.00878992623548683
694497600	4	0.00888387242659373
694501200	4	0.00889755106445051
694504800	4	0.00882141742912983
694508400	4	0.00874072132532287
694512000	4	0.00860579815237688
694515600	4	0.00843345920658323
694519200	4	0.00831287842328179
694522800	4	0.00814534990761111
694526400	4	0.00758454304383686
694530000	4	0.00736326120928515
694533600	4	0.00695002456592376
694537200	4	0.00666050558393133
694540800	4	0.00645919731574932
694544400	4	0.00632113125540984
694548000	4	0.00607646200302738
694551600	4	0.00616097926528038
694555200	4	0.00632614623817886
694558800	4	0.00635165527140651
694562400	4	0.0066672332099583
694566000	4	0.00697136586139912
694569600	5	0.00624508513730732
694573200	5	0.00627155173680125
694576800	5	0.00648931114917222
694580400	5	0.00681273520445125
694584000	5	0.00699064690735244
694587600	5	0.00718488810850706
694591200	5	0.00765817893030907
694594800	5	0.00851064520967408
694598400	5	0.00756909095858217
694602000	5	0.00725170937445988
694605600	5	0.00713569543954227
694609200	5	0.00710437116483437
694612800	5	0.0068596242718725
694616400	5	0.00673488159061598
694620000	5	0.00659066526451154
694623600	5	0.00647133170612601
694627200	5	0.00645297649154998
694630800	5	0.00645474562123763
694634400	5	0.00614089327330646
694638000	5	0.00650399515337279
694641600	5	0.00680852420411279
694645200	5	0.00701871172868455
694648800	5	0.00781289150135136
694652400	5	0.00760756029673779
694656000	6	0.00760555177702596
694659600	6	0.00779726838494641
694663200	6	0.00780253007649742
694666800	6	0.0078169183597857
694670400	6	0.00786141160716835
694674000	6	0.00799632776350989
694677600	6	0.00836633456718598
694681200	6	0.00899749977293132
694684800	6	0.00931499955949099
694688400	6	0.00967214099534002
694692000	6	0.00985635499358848
694695600	6	0.0100149974317854
694699200	6	0.0101250587129663
694702800	6	0.010160474287686
694706400	6	0.0101352677265801
694710000	6	0.0101270798207612
694713600	6	0.0101326316988661
694717200	6	0.0101315439792073
694720800	6	0.00975125217248911
694724400	6	0.00998888247053072
694728000	6	0.00986036682758242
694731600	6	0.00938749599547675
694735200	6	0.0089306028779038
694738800	6	0.00855754621894555
694742400	7	0.00828289857057678
694746000	7	0.00824300487202103
694749600	7	0.00822454235135385
694753200	7	0.00827963906802941
694756800	7	0.00834880490877401
694760400	7	0.00841710468619203
694764000	7	0.00840512927532034
694767600	7	0.00860667881407569
694771200	7	0.00831779676649707
694774800	7	0.00813915646028103
694778400	7	0.00820642044746604
694782000	7	0.00832281747972654
694785600	7	0.0084751428747804
694789200	7	0.0087662757087418
694792800	7	0.00887650245451941
694796400	7	0.00892064484836259
694800000	7	0.00893091382588782
694803600	7	0.0089429369256955
694807200	7	0.00867815910247544
694810800	7	0.00877548543850976
694814400	7	0.00867390062579887
694818000	7	0.00867393218806866
694821600	7	0.0086212224334945
694825200	7	0.00854369138290215
694828800	8	0.00853495572928593
694832400	8	0.00854816030069748
694836000	8	0.00847847261343298
694839600	8	0.00848982744190072
694843200	8	0.00858225271348229
694846800	8	0.00865782578380877
694850400	8	0.00843439082358855
694854000	8	0.00841725249832683
694857600	8	0.0083768524073099
694861200	8	0.00822290013473096
694864800	8	0.00807013661044883
694868400	8	0.007942116150626
694872000	8	0.00809248112052866
694875600	8	0.00810891679914667
694879200	8	0.0082314211054341
694882800	8	0.00849547811691185
694886400	8	0.00871660753712134
694890000	8	0.00886837614538198
694893600	8	0.00846005531781146
694897200	8	0.00840073192800543
694900800	8	0.00842424975344536
694904400	8	0.0084589188543982
694908000	8	0.00855243775917231
694911600	8	0.00869683856261896
694915200	9	0.00881581558850782
694918800	9	0.0088989575146572
694922400	9	0.0090231199335802
694926000	9	0.00906953753262627
694929600	9	0.00901516190631959
694933200	9	0.00895289355831438
694936800	9	0.00872278258528947
694940400	9	0.00853013105861375
694944000	9	0.00838886062584721
694947600	9	0.00822284688648417
694951200	9	0.00800615203602334
694954800	9	0.00778927156964306
694958400	9	0.00766852146979238
694962000	9	0.00767780463278119
694965600	9	0.00760328126116307
694969200	9	0.00756088119396216
694972800	9	0.00748701709236064
694976400	9	0.00773453531216515
694980000	9	0.00847776272134083
694983600	9	0.00869069948032353
694987200	9	0.00880342041493419
694990800	9	0.00888427408504106
694994400	9	0.00884094833358706
694998000	9	0.00870415581438438
695001600	10	0.00849326287821669
695005200	10	0.00858574219711458
695008800	10	0.0087469410915961
695012400	10	0.00899827941647106
695016000	10	0.00926581159015639
695019600	10	0.00952783873283746
695023200	10	0.00941455816994461
695026800	10	0.0094565831008404
695030400	10	0.00936957528235993
695034000	10	0.00918162352076517
695037600	10	0.00888943126833176
695041200	10	0.00862650180828378
695044800	10	0.00844061763648977
695048400	10	0.00834085801450537
695052000	10	0.0083100046105907
695055600	10	0.00832499596110336
695059200	10	0.00835058802508743
695062800	10	0.00837512783468302
695066400	10	0.00820086246682428
695070000	10	0.00829116671799653
695073600	10	0.00837930214694857
695077200	10	0.00849476578553528
695080800	10	0.00855472039166803
695084400	10	0.00863167756774009
695088000	11	0.00918143526339426
695091600	11	0.00928336138944726
695095200	11	0.00945498905555992
695098800	11	0.0095687866068931
695102400	11	0.00968533230466879
695106000	11	0.00980784452642081
695109600	11	0.00970029069710563
695113200	11	0.00978927826132981
695116800	11	0.00987378201539278
695120400	11	0.00995463324663479
695124000	11	0.00999527284879953
695127600	11	0.00999936097706396
695131200	11	0.00984925456259035
695134800	11	0.00981875076524711
695138400	11	0.00974884139555027
695142000	11	0.00965258309482635
695145600	11	0.00951782832975629
695149200	11	0.00936740325091454
695152800	11	0.00886610382950551
695156400	11	0.00873933535383662
695160000	11	0.00854994534160651
695163600	11	0.00867423889830904
695167200	11	0.00868142967118254
695170800	11	0.00848495315285126
695174400	12	0.00823388845666019
695178000	12	0.00821408579167639
695181600	12	0.00808119675088552
695185200	12	0.00785902972980585
695188800	12	0.00800267710551651
695192400	12	0.00816825549637374
695196000	12	0.00833779613552402
695199600	12	0.00865190648346518
695203200	12	0.00877977283029263
695206800	12	0.00889976341159966
695210400	12	0.00902536428983083
695214000	12	0.00914258138179712
695217600	12	0.00957347117678489
695221200	12	0.00963207576703711
695224800	12	0.00966717877363492
695228400	12	0.00966688901575177
695232000	12	0.00963090262533438
695235600	12	0.0096118579445636
695239200	12	0.00970708069377813
695242800	12	0.00968566615787616
695246400	12	0.00974177019181213
695250000	12	0.00992123310896106
695253600	12	0.00972702852779038
695257200	12	0.00935916701891307
695260800	13	0.00923224281896651
695264400	13	0.00876652112534312
695268000	13	0.00829041097661369
695271600	13	0.00789424876640789
695275200	13	0.00780156045467189
695278800	13	0.00773980817073179
695282400	13	0.00768293371196408
695286000	13	0.00763235546285192
695289600	13	0.00769308751634675
695293200	13	0.00770427964102526
695296800	13	0.00769071920796695
695300400	13	0.00764998887187911
695304000	13	0.00819960193638667
695307600	13	0.00836078006963538
695311200	13	0.00847105846959786
695314800	13	0.00850560727015608
695318400	13	0.00843306001314672
695322000	13	0.00848606032921407
695325600	13	0.0084813213370712
695329200	13	0.00841428011109796
695332800	13	0.0084649697290927
695336400	13	0.00849313183296843
695340000	13	0.00827749951781885
695343600	13	0.00805939904022284
695347200	14	0.00815535620285427
695350800	14	0.00828835597639404
695354400	14	0.00838722075843099
695358000	14	0.00855174580761867
695361600	14	0.00861560022116503
695365200	14	0.00855560699930472
695368800	14	0.00814208411103938
